State;Year;Month;Frequency;Variable;Value;Unit
New Mexico;2005;January;Annualy;Per Capita Carbon Emissions from Gas;0.006187804;Mg/person
New Mexico;2007;January;Annualy;Per Capita Carbon Emissions from Gas;0.006394756;Mg/person
New Mexico;2012;January;Annualy;Per Capita Carbon Emissions from Gas;0.006336145;Mg/person
New Mexico;2017;January;Annualy;Per Capita Carbon Emissions from Gas;0.006320301;Mg/person
New York;1990;January;Annualy;Total Carbon Emissions;207.261696;Million Metric Tons of Carbon Dioxide
New York;1992;January;Annualy;Total Carbon Emissions;198.021699;Million Metric Tons of Carbon Dioxide
New York;1997;January;Annualy;Total Carbon Emissions;203.798853;Million Metric Tons of Carbon Dioxide
New York;2001;January;Annualy;Total Carbon Emissions;204.818245;Million Metric Tons of Carbon Dioxide
New York;2003;January;Annualy;Total Carbon Emissions;209.774076;Million Metric Tons of Carbon Dioxide
New York;2008;January;Annualy;Total Carbon Emissions;186.854338;Million Metric Tons of Carbon Dioxide
New York;2015;January;Annualy;Total Carbon Emissions;166.811529;Million Metric Tons of Carbon Dioxide
New York;2016;January;Annualy;Total Carbon Emissions;162.789066;Million Metric Tons of Carbon Dioxide
New York;1992;January;Annualy;Carbon Emissions from Coal;33.813686;Million Metric Tons of Carbon Dioxide
New York;2001;January;Annualy;Carbon Emissions from Coal;29.144566;Million Metric Tons of Carbon Dioxide
New York;2006;January;Annualy;Carbon Emissions from Coal;24.427952;Million Metric Tons of Carbon Dioxide
New York;2011;January;Annualy;Carbon Emissions from Coal;11.925019;Million Metric Tons of Carbon Dioxide
New York;2012;January;Annualy;Carbon Emissions from Coal;6.935431;Million Metric Tons of Carbon Dioxide
New York;2013;January;Annualy;Carbon Emissions from Coal;6.536643;Million Metric Tons of Carbon Dioxide
New York;2015;January;Annualy;Carbon Emissions from Coal;3.915285;Million Metric Tons of Carbon Dioxide
New York;1988;January;Annualy;Carbon Emissions from Oil;134.241363;Million Metric Tons of Carbon Dioxide
New York;2004;January;Annualy;Carbon Emissions from Oil;125.820923;Million Metric Tons of Carbon Dioxide
New York;2006;January;Annualy;Carbon Emissions from Oil;106.136267;Million Metric Tons of Carbon Dioxide
New York;2015;January;Annualy;Carbon Emissions from Oil;88.878141;Million Metric Tons of Carbon Dioxide
New York;2017;January;Annualy;Carbon Emissions from Oil;88.052205;Million Metric Tons of Carbon Dioxide
New York;1983;January;Annualy;Carbon Emissions from Gas;39.168134;Million Metric Tons of Carbon Dioxide
New York;1988;January;Annualy;Carbon Emissions from Gas;43.043835;Million Metric Tons of Carbon Dioxide
New York;1990;January;Annualy;Carbon Emissions from Gas;47.393239;Million Metric Tons of Carbon Dioxide
New York;1995;January;Annualy;Carbon Emissions from Gas;68.607511;Million Metric Tons of Carbon Dioxide
New York;1997;January;Annualy;Carbon Emissions from Gas;71.929841;Million Metric Tons of Carbon Dioxide
New York;1998;January;Annualy;Carbon Emissions from Gas;67.097432;Million Metric Tons of Carbon Dioxide
New York;2000;January;Annualy;Carbon Emissions from Gas;67.770681;Million Metric Tons of Carbon Dioxide
New York;2002;January;Annualy;Carbon Emissions from Gas;65.003343;Million Metric Tons of Carbon Dioxide
New York;1988;January;Annualy;Total Per Capita Carbon Emissions;0.0117327;Mg/person
New York;1989;January;Annualy;Total Per Capita Carbon Emissions;0.011977922;Mg/person
New York;1993;January;Annualy;Total Per Capita Carbon Emissions;0.01073817;Mg/person
New York;1999;January;Annualy;Total Per Capita Carbon Emissions;0.011353769;Mg/person
New York;2003;January;Annualy;Total Per Capita Carbon Emissions;0.010993836;Mg/person
New York;2009;January;Annualy;Total Per Capita Carbon Emissions;0.008910703;Mg/person
New York;2013;January;Annualy;Total Per Capita Carbon Emissions;0.008207531;Mg/person
New York;2016;January;Annualy;Total Per Capita Carbon Emissions;0.008287978;Mg/person
New York;1980;January;Annualy;Per Capita Carbon Emissions from Coal;0.001662231;Mg/person
New York;1994;January;Annualy;Per Capita Carbon Emissions from Coal;0.001641272;Mg/person
New York;2008;January;Annualy;Per Capita Carbon Emissions from Coal;0.001125155;Mg/person
New York;2011;January;Annualy;Per Capita Carbon Emissions from Coal;0.000611586;Mg/person
New York;1982;January;Annualy;Per Capita Carbon Emissions from Oil;0.007294026;Mg/person
New York;1983;January;Annualy;Per Capita Carbon Emissions from Oil;0.006513293;Mg/person
New York;1984;January;Annualy;Per Capita Carbon Emissions from Oil;0.006390286;Mg/person
New York;1989;January;Annualy;Per Capita Carbon Emissions from Oil;0.007512615;Mg/person
New York;2000;January;Annualy;Per Capita Carbon Emissions from Oil;0.005923637;Mg/person
New York;2003;January;Annualy;Per Capita Carbon Emissions from Oil;0.006457268;Mg/person
New York;2004;January;Annualy;Per Capita Carbon Emissions from Oil;0.006638099;Mg/person
New York;2008;January;Annualy;Per Capita Carbon Emissions from Oil;0.00532013;Mg/person
New York;2011;January;Annualy;Per Capita Carbon Emissions from Oil;0.004362758;Mg/person
New York;1982;January;Annualy;Per Capita Carbon Emissions from Gas;0.002387756;Mg/person
New York;1984;January;Annualy;Per Capita Carbon Emissions from Gas;0.002417489;Mg/person
New York;1986;January;Annualy;Per Capita Carbon Emissions from Gas;0.002231765;Mg/person
New York;1987;January;Annualy;Per Capita Carbon Emissions from Gas;0.002378441;Mg/person
New York;1990;January;Annualy;Per Capita Carbon Emissions from Gas;0.00263847;Mg/person
New York;1996;January;Annualy;Per Capita Carbon Emissions from Gas;0.003593513;Mg/person
New York;1999;January;Annualy;Per Capita Carbon Emissions from Gas;0.003813899;Mg/person
New York;2013;January;Annualy;Per Capita Carbon Emissions from Gas;0.003551149;Mg/person
North Carolina;1982;January;Annualy;Total Carbon Emissions;107.204659;Million Metric Tons of Carbon Dioxide
North Carolina;1985;January;Annualy;Total Carbon Emissions;106.357921;Million Metric Tons of Carbon Dioxide
North Carolina;1992;January;Annualy;Total Carbon Emissions;121.151134;Million Metric Tons of Carbon Dioxide
North Carolina;1993;January;Annualy;Total Carbon Emissions;126.773258;Million Metric Tons of Carbon Dioxide
North Carolina;2000;January;Annualy;Total Carbon Emissions;148.489334;Million Metric Tons of Carbon Dioxide
North Carolina;2004;January;Annualy;Total Carbon Emissions;149.530963;Million Metric Tons of Carbon Dioxide
North Carolina;2006;January;Annualy;Total Carbon Emissions;148.433499;Million Metric Tons of Carbon Dioxide
North Carolina;2013;January;Annualy;Total Carbon Emissions;124.754022;Million Metric Tons of Carbon Dioxide
North Carolina;2014;January;Annualy;Total Carbon Emissions;127.166822;Million Metric Tons of Carbon Dioxide
North Carolina;2016;January;Annualy;Total Carbon Emissions;120.223562;Million Metric Tons of Carbon Dioxide
North Carolina;1983;January;Annualy;Carbon Emissions from Coal;55.891661;Million Metric Tons of Carbon Dioxide
North Carolina;1989;January;Annualy;Carbon Emissions from Coal;55.63834;Million Metric Tons of Carbon Dioxide
North Carolina;1990;January;Annualy;Carbon Emissions from Coal;54.042659;Million Metric Tons of Carbon Dioxide
North Carolina;1994;January;Annualy;Carbon Emissions from Coal;60.04535;Million Metric Tons of Carbon Dioxide
North Carolina;2000;January;Annualy;Carbon Emissions from Coal;74.884339;Million Metric Tons of Carbon Dioxide
North Carolina;2002;January;Annualy;Carbon Emissions from Coal;73.56827;Million Metric Tons of Carbon Dioxide
North Carolina;2004;January;Annualy;Carbon Emissions from Coal;74.809086;Million Metric Tons of Carbon Dioxide
North Carolina;2007;January;Annualy;Carbon Emissions from Coal;79.050322;Million Metric Tons of Carbon Dioxide
North Carolina;2011;January;Annualy;Carbon Emissions from Coal;59.654958;Million Metric Tons of Carbon Dioxide
North Carolina;2016;January;Annualy;Carbon Emissions from Coal;36.448618;Million Metric Tons of Carbon Dioxide
North Carolina;1981;January;Annualy;Carbon Emissions from Oil;41.571025;Million Metric Tons of Carbon Dioxide
North Carolina;1988;January;Annualy;Carbon Emissions from Oil;54.157229;Million Metric Tons of Carbon Dioxide
North Carolina;1990;January;Annualy;Carbon Emissions from Oil;48.237995;Million Metric Tons of Carbon Dioxide
North Carolina;1992;January;Annualy;Carbon Emissions from Oil;49.463064;Million Metric Tons of Carbon Dioxide
North Carolina;1998;January;Annualy;Carbon Emissions from Oil;58.523779;Million Metric Tons of Carbon Dioxide
North Carolina;1999;January;Annualy;Carbon Emissions from Oil;57.939571;Million Metric Tons of Carbon Dioxide
North Carolina;2000;January;Annualy;Carbon Emissions from Oil;60.920962;Million Metric Tons of Carbon Dioxide
North Carolina;2011;January;Annualy;Carbon Emissions from Oil;52.343163;Million Metric Tons of Carbon Dioxide
North Carolina;2016;January;Annualy;Carbon Emissions from Oil;55.174828;Million Metric Tons of Carbon Dioxide
North Carolina;1981;January;Annualy;Carbon Emissions from Gas;8.132509;Million Metric Tons of Carbon Dioxide
North Carolina;1983;January;Annualy;Carbon Emissions from Gas;7.439737;Million Metric Tons of Carbon Dioxide
North Carolina;1989;January;Annualy;Carbon Emissions from Gas;8.792521;Million Metric Tons of Carbon Dioxide
North Carolina;1993;January;Annualy;Carbon Emissions from Gas;10.143237;Million Metric Tons of Carbon Dioxide
North Carolina;2003;January;Annualy;Carbon Emissions from Gas;11.987469;Million Metric Tons of Carbon Dioxide
North Carolina;2004;January;Annualy;Carbon Emissions from Gas;12.242536;Million Metric Tons of Carbon Dioxide
North Carolina;2005;January;Annualy;Carbon Emissions from Gas;12.528088;Million Metric Tons of Carbon Dioxide
North Carolina;2006;January;Annualy;Carbon Emissions from Gas;12.156128;Million Metric Tons of Carbon Dioxide
North Carolina;2013;January;Annualy;Carbon Emissions from Gas;23.547521;Million Metric Tons of Carbon Dioxide
North Carolina;2015;January;Annualy;Carbon Emissions from Gas;27.316862;Million Metric Tons of Carbon Dioxide
North Carolina;2016;January;Annualy;Carbon Emissions from Gas;28.600116;Million Metric Tons of Carbon Dioxide
North Carolina;1985;January;Annualy;Total Per Capita Carbon Emissions;0.017109176;Mg/person
North Carolina;1987;January;Annualy;Total Per Capita Carbon Emissions;0.016802786;Mg/person
North Carolina;1989;January;Annualy;Total Per Capita Carbon Emissions;0.017637762;Mg/person
North Carolina;1994;January;Annualy;Total Per Capita Carbon Emissions;0.017363081;Mg/person
North Carolina;1995;January;Annualy;Total Per Capita Carbon Emissions;0.017939147;Mg/person
North Carolina;2014;January;Annualy;Total Per Capita Carbon Emissions;0.012801242;Mg/person
North Carolina;2016;January;Annualy;Total Per Capita Carbon Emissions;0.011836897;Mg/person
North Carolina;1981;January;Annualy;Per Capita Carbon Emissions from Coal;0.01032459;Mg/person
North Carolina;1985;January;Annualy;Per Capita Carbon Emissions from Coal;0.00826677;Mg/person
North Carolina;1990;January;Annualy;Per Capita Carbon Emissions from Coal;0.008051691;Mg/person
North Carolina;1994;January;Annualy;Per Capita Carbon Emissions from Coal;0.008454942;Mg/person
North Carolina;1998;January;Annualy;Per Capita Carbon Emissions from Coal;0.009435678;Mg/person
North Carolina;1999;January;Annualy;Per Capita Carbon Emissions from Coal;0.009162454;Mg/person
North Carolina;2004;January;Annualy;Per Capita Carbon Emissions from Coal;0.008638327;Mg/person
North Carolina;2012;January;Annualy;Per Capita Carbon Emissions from Coal;0.005236911;Mg/person
North Carolina;2016;January;Annualy;Per Capita Carbon Emissions from Coal;0.003588635;Mg/person
North Carolina;2017;January;Annualy;Per Capita Carbon Emissions from Coal;0.003256237;Mg/person
North Carolina;1981;January;Annualy;Per Capita Carbon Emissions from Oil;0.007118091;Mg/person
North Carolina;1983;January;Annualy;Per Capita Carbon Emissions from Oil;0.007240348;Mg/person
North Carolina;1984;January;Annualy;Per Capita Carbon Emissions from Oil;0.007884483;Mg/person
North Carolina;2003;January;Annualy;Per Capita Carbon Emissions from Oil;0.007313607;Mg/person
North Carolina;2004;January;Annualy;Per Capita Carbon Emissions from Oil;0.007425223;Mg/person
North Carolina;2013;January;Annualy;Per Capita Carbon Emissions from Oil;0.005492175;Mg/person
North Carolina;1981;January;Annualy;Per Capita Carbon Emissions from Gas;0.001376612;Mg/person
North Carolina;1982;January;Annualy;Per Capita Carbon Emissions from Gas;0.001295875;Mg/person
North Carolina;1993;January;Annualy;Per Capita Carbon Emissions from Gas;0.001468173;Mg/person
North Carolina;1997;January;Annualy;Per Capita Carbon Emissions from Gas;0.001601901;Mg/person
North Carolina;2010;January;Annualy;Per Capita Carbon Emissions from Gas;0.00170414;Mg/person
North Carolina;2012;January;Annualy;Per Capita Carbon Emissions from Gas;0.001996093;Mg/person
North Dakota;1983;January;Annualy;Total Carbon Emissions;29.584281;Million Metric Tons of Carbon Dioxide
North Dakota;1992;January;Annualy;Total Carbon Emissions;47.297794;Million Metric Tons of Carbon Dioxide
North Dakota;1993;January;Annualy;Total Carbon Emissions;47.563411;Million Metric Tons of Carbon Dioxide
North Dakota;1997;January;Annualy;Total Carbon Emissions;47.28593;Million Metric Tons of Carbon Dioxide
North Dakota;2000;January;Annualy;Total Carbon Emissions;50.916068;Million Metric Tons of Carbon Dioxide
North Dakota;2001;January;Annualy;Total Carbon Emissions;51.822463;Million Metric Tons of Carbon Dioxide
North Dakota;1981;January;Annualy;Carbon Emissions from Coal;16.169103;Million Metric Tons of Carbon Dioxide
North Dakota;1982;January;Annualy;Carbon Emissions from Coal;18.680753;Million Metric Tons of Carbon Dioxide
North Dakota;1983;January;Annualy;Carbon Emissions from Coal;20.054566;Million Metric Tons of Carbon Dioxide
North Dakota;1984;January;Annualy;Carbon Emissions from Coal;24.105954;Million Metric Tons of Carbon Dioxide
North Dakota;1994;January;Annualy;Carbon Emissions from Coal;38.165344;Million Metric Tons of Carbon Dioxide
North Dakota;2002;January;Annualy;Carbon Emissions from Coal;40.224093;Million Metric Tons of Carbon Dioxide
North Dakota;2007;January;Annualy;Carbon Emissions from Coal;40.097598;Million Metric Tons of Carbon Dioxide
North Dakota;2010;January;Annualy;Carbon Emissions from Coal;39.048314;Million Metric Tons of Carbon Dioxide
North Dakota;2015;January;Annualy;Carbon Emissions from Coal;38.896808;Million Metric Tons of Carbon Dioxide
North Dakota;1987;January;Annualy;Carbon Emissions from Oil;7.506886;Million Metric Tons of Carbon Dioxide
North Dakota;2009;January;Annualy;Carbon Emissions from Oil;8.248038;Million Metric Tons of Carbon Dioxide
North Dakota;2010;January;Annualy;Carbon Emissions from Oil;9.717505;Million Metric Tons of Carbon Dioxide
North Dakota;1986;January;Annualy;Carbon Emissions from Gas;1.390927;Million Metric Tons of Carbon Dioxide
North Dakota;1989;January;Annualy;Carbon Emissions from Gas;1.654635;Million Metric Tons of Carbon Dioxide
North Dakota;1992;January;Annualy;Carbon Emissions from Gas;2.003359;Million Metric Tons of Carbon Dioxide
North Dakota;1995;January;Annualy;Carbon Emissions from Gas;2.500844;Million Metric Tons of Carbon Dioxide
North Dakota;1996;January;Annualy;Carbon Emissions from Gas;2.70728;Million Metric Tons of Carbon Dioxide
North Dakota;1999;January;Annualy;Carbon Emissions from Gas;3.098503;Million Metric Tons of Carbon Dioxide
North Dakota;2008;January;Annualy;Carbon Emissions from Gas;3.467276;Million Metric Tons of Carbon Dioxide
North Dakota;2010;January;Annualy;Carbon Emissions from Gas;3.693429;Million Metric Tons of Carbon Dioxide
North Dakota;2011;January;Annualy;Carbon Emissions from Gas;4.099982;Million Metric Tons of Carbon Dioxide
North Dakota;2014;January;Annualy;Carbon Emissions from Gas;4.976167;Million Metric Tons of Carbon Dioxide
North Dakota;2016;January;Annualy;Carbon Emissions from Gas;5.850299;Million Metric Tons of Carbon Dioxide
North Dakota;1981;January;Annualy;Total Per Capita Carbon Emissions;0.040484909;Mg/person
North Dakota;1982;January;Annualy;Total Per Capita Carbon Emissions;0.042752163;Mg/person
North Dakota;1986;January;Annualy;Total Per Capita Carbon Emissions;0.057355208;Mg/person
North Dakota;2003;January;Annualy;Total Per Capita Carbon Emissions;0.079550579;Mg/person
North Dakota;2011;January;Annualy;Total Per Capita Carbon Emissions;0.07870009;Mg/person
North Dakota;2014;January;Annualy;Total Per Capita Carbon Emissions;0.079956606;Mg/person
North Dakota;1982;January;Annualy;Per Capita Carbon Emissions from Coal;0.027953337;Mg/person
North Dakota;1986;January;Annualy;Per Capita Carbon Emissions from Coal;0.043613856;Mg/person
North Dakota;1988;January;Annualy;Per Capita Carbon Emissions from Coal;0.053102936;Mg/person
North Dakota;1991;January;Annualy;Per Capita Carbon Emissions from Coal;0.056449159;Mg/person
